dat genefilter num_genes dimreduce dims method k resolution ari silhouette
Zhengmix8eq expr 60 pca_rp 30 seurat 4 0.2 0.464037519801487 0.138287274138646
Zhengmix8eq expr 60 pca_rp 30 seurat 4 0.5 0.465232417924814 0.138343436181949
Zhengmix8eq expr 60 pca_rp 30 seurat 6 0.8 0.560581703044559 0.118456287606047
Zhengmix8eq expr 60 pca_rp 30 seurat 6 1 0.573229145830208 0.112888211059244
Zhengmix8eq expr 60 pca_rp 30 seurat 7 1.2 0.572271799814665 0.101404260604266
Zhengmix8eq expr 60 pca_rp 30 seurat 7 1.5 0.585748655211779 0.0982688513567541
Zhengmix8eq expr 60 pca_rp 30 seurat 8 2 0.585571613541821 0.0992813052467207
Zhengmix8eq expr 60 zinbwave 10 kmeans 2 NA 0.136460871210385 0.113482612233722
Zhengmix8eq expr 60 zinbwave 10 kmeans 3 NA 0.159639691978392 0.0992442922804965
Zhengmix8eq expr 60 zinbwave 10 kmeans 4 NA 0.166729195408247 0.0994869439384174
Zhengmix8eq expr 60 zinbwave 10 kmeans 5 NA 0.27691688856974 0.104985300073983
Zhengmix8eq expr 60 zinbwave 10 kmeans 6 NA 0.332730538861578 0.108060514947069
Zhengmix8eq expr 60 zinbwave 10 kmeans 7 NA 0.435642660709144 0.0986325323288358
Zhengmix8eq expr 60 zinbwave 10 kmeans 8 NA 0.424888908578452 0.101710844661578
Zhengmix8eq expr 60 zinbwave 10 kmeans 9 NA 0.405375314111618 0.102523011074494
Zhengmix8eq expr 60 zinbwave 10 kmeans 10 NA 0.394942181660263 0.104521316813
Zhengmix8eq expr 60 zinbwave 10 mclust 2 NA 0.0921425605615905 0.195599366118476
Zhengmix8eq expr 60 zinbwave 10 mclust 3 NA 0.281475225180335 0.0765174564668328
Zhengmix8eq expr 60 zinbwave 10 mclust 4 NA 0.382961872342142 0.0351501053220493
Zhengmix8eq expr 60 zinbwave 10 mclust 5 NA 0.543861690652637 0.0635171049418132
Zhengmix8eq expr 60 zinbwave 10 mclust 6 NA 0.57670866452196 0.065728905167665
Zhengmix8eq expr 60 zinbwave 10 mclust 7 NA 0.569808659606491 0.0738682113744129
Zhengmix8eq expr 60 zinbwave 10 mclust 8 NA 0.594135729613547 0.0787588971068233
Zhengmix8eq expr 60 zinbwave 10 mclust 9 NA 0.571438244030979 0.0548385885487011
Zhengmix8eq expr 60 zinbwave 10 mclust 10 NA 0.575915076127192 0.042933833498409
Zhengmix8eq expr 60 zinbwave 10 seurat 2 0.05 0.0734071312146194 0.196943954147405
Zhengmix8eq expr 60 zinbwave 10 seurat 3 0.1 0.184342284772481 0.104816396395652
Zhengmix8eq expr 60 zinbwave 10 seurat 4 0.2 0.448550862589237 0.0898017933033791
Zhengmix8eq expr 60 zinbwave 10 seurat 5 0.5 0.54839081959701 0.0807666591273745
Zhengmix8eq expr 60 zinbwave 10 seurat 6 0.8 0.588692628705279 0.0895726563055988
Zhengmix8eq expr 60 zinbwave 10 seurat 6 1 0.585757886319817 0.0874710654600039
Zhengmix8eq expr 60 zinbwave 10 seurat 8 1.2 0.582979696004236 0.0758992205849804
Zhengmix8eq expr 60 zinbwave 10 seurat 9 1.5 0.588487551762291 0.0658940044237272
Zhengmix8eq expr 60 zinbwave 10 seurat 12 2 0.542094326989089 0.0573444069551593
Zhengmix8eq expr 60 zinbwave 30 kmeans 2 NA 0.0168382797965957 0.0374425478188162
Zhengmix8eq expr 60 zinbwave 30 kmeans 3 NA 0.0464421824880901 0.0199568170366529
Zhengmix8eq expr 60 zinbwave 30 kmeans 4 NA 0.0407554275533937 0.0104832726360543
Zhengmix8eq expr 60 zinbwave 30 kmeans 5 NA 0.0466617193541656 0.00566730263113551
Zhengmix8eq expr 60 zinbwave 30 kmeans 6 NA 0.0494763471020074 -0.00249813396015563
Zhengmix8eq expr 60 zinbwave 30 kmeans 7 NA 0.0543913728108018 -0.00294728054873281
Zhengmix8eq expr 60 zinbwave 30 kmeans 8 NA 0.0565331885597353 0.00197845548071069
Zhengmix8eq expr 60 zinbwave 30 kmeans 9 NA 0.0747090563091777 -0.000639397222639629
Zhengmix8eq expr 60 zinbwave 30 kmeans 10 NA 0.0784475083297908 -0.00748286049559305
Zhengmix8eq expr 60 zinbwave 30 seurat 1 0.05 0 0
Zhengmix8eq expr 60 zinbwave 30 seurat 1 0.1 0 0
Zhengmix8eq expr 60 zinbwave 30 seurat 1 0.2 0 0
Zhengmix8eq expr 60 zinbwave 30 seurat 4 0.5 0.101946373321463 0.030676403074743
Zhengmix8eq expr 60 zinbwave 30 seurat 8 0.8 0.23620997426231 -0.0514189588708983
Zhengmix8eq expr 60 zinbwave 30 seurat 9 1 0.240750345381701 -0.0593090647920834
Zhengmix8eq expr 60 zinbwave 30 seurat 10 1.2 0.222065596473551 -0.0548131591862096
Zhengmix8eq expr 60 zinbwave 30 seurat 12 1.5 0.235219931183933 -0.090559670190036
Zhengmix8eq expr 60 zinbwave 30 seurat 18 2 0.231955295319155 -0.147715535001883
Zhengmix8eq expr 300 glmpca 10 kmeans 2 NA 0.0922479656822258 0.496677878351529
Zhengmix8eq expr 300 glmpca 10 kmeans 3 NA 0.220112914256685 0.421357375916796
Zhengmix8eq expr 300 glmpca 10 kmeans 4 NA 0.363627639041678 0.499737694943062
Zhengmix8eq expr 300 glmpca 10 kmeans 5 NA 0.500544908598404 0.413002897059511
Zhengmix8eq expr 300 glmpca 10 kmeans 6 NA 0.62293182413505 0.370893949044442
Zhengmix8eq expr 300 glmpca 10 kmeans 7 NA 0.646699596528962 0.356335999828606
Zhengmix8eq expr 300 glmpca 10 kmeans 8 NA 0.596308299807822 0.303943859178309
Zhengmix8eq expr 300 glmpca 10 kmeans 9 NA 0.647951515182988 0.297493352310069
Zhengmix8eq expr 300 glmpca 10 kmeans 10 NA 0.638216370263171 0.294488755020419
Zhengmix8eq expr 300 glmpca 10 mclust 2 NA 0.0914886918658471 0.496871686981356
Zhengmix8eq expr 300 glmpca 10 mclust 3 NA 0.217058831799555 0.421894419365215
Zhengmix8eq expr 300 glmpca 10 mclust 4 NA 0.362775081613316 0.498881562575034
Zhengmix8eq expr 300 glmpca 10 mclust 5 NA 0.388283876579005 0.428396932376424
Zhengmix8eq expr 300 glmpca 10 mclust 6 NA 0.620041103685991 0.33234142302555
Zhengmix8eq expr 300 glmpca 10 mclust 7 NA 0.669562031723841 0.297775965185772
Zhengmix8eq expr 300 glmpca 10 mclust 8 NA 0.744818717246698 0.335777785700211
Zhengmix8eq expr 300 glmpca 10 mclust 9 NA 0.740160408388264 0.324457087344952
Zhengmix8eq expr 300 glmpca 10 mclust 10 NA 0.718259504353525 0.270162861587207
Zhengmix8eq expr 300 glmpca 10 seurat 4 0.05 0.361525276826769 0.499587860393297
Zhengmix8eq expr 300 glmpca 10 seurat 5 0.1 0.622610089271243 0.337295724239464
Zhengmix8eq expr 300 glmpca 10 seurat 5 0.2 0.622610089271243 0.337295724239464
Zhengmix8eq expr 300 glmpca 10 seurat 7 0.5 0.748512507751415 0.351749315677023
Zhengmix8eq expr 300 glmpca 10 seurat 8 0.8 0.742319725347196 0.331899089786443
Zhengmix8eq expr 300 glmpca 10 seurat 8 1 0.743031601576161 0.331982834530492
Zhengmix8eq expr 300 glmpca 10 seurat 8 1.2 0.74371505141986 0.331899076449833
Zhengmix8eq expr 300 glmpca 10 seurat 11 1.5 0.675068768175484 0.242530971587309
Zhengmix8eq expr 300 glmpca 10 seurat 15 2 0.54303678759403 0.168120834945205
Zhengmix8eq expr 300 glmpca 30 kmeans 2 NA 0.173305484951252 0.3640957617623
Zhengmix8eq expr 300 glmpca 30 kmeans 3 NA 0.319151556388746 0.338177520544191
Zhengmix8eq expr 300 glmpca 30 kmeans 4 NA 0.364365486752466 0.398034036480065
Zhengmix8eq expr 300 glmpca 30 kmeans 5 NA 0.538455639243471 0.305863758454803
Zhengmix8eq expr 300 glmpca 30 kmeans 6 NA 0.582888189819888 0.262746106279546
Zhengmix8eq expr 300 glmpca 30 kmeans 7 NA 0.660533637306438 0.248632694569011
Zhengmix8eq expr 300 glmpca 30 kmeans 8 NA 0.618521750249564 0.208068763432001
Zhengmix8eq expr 300 glmpca 30 kmeans 9 NA 0.56028097395639 0.156494944861878
Zhengmix8eq expr 300 glmpca 30 kmeans 10 NA 0.582767735753093 0.15144341577889
Zhengmix8eq expr 300 glmpca 30 seurat 4 0.05 0.36307141205849 0.398539265991582
Zhengmix8eq expr 300 glmpca 30 seurat 4 0.1 0.36307141205849 0.398539265991582
Zhengmix8eq expr 300 glmpca 30 seurat 5 0.2 0.55205910246892 0.303699544662894
Zhengmix8eq expr 300 glmpca 30 seurat 7 0.5 0.741131169191284 0.239632188736459
Zhengmix8eq expr 300 glmpca 30 seurat 7 0.8 0.742348721923447 0.239811547726724
Zhengmix8eq expr 300 glmpca 30 seurat 7 1 0.74287522359223 0.23979855669457
Zhengmix8eq expr 300 glmpca 30 seurat 7 1.2 0.743370503631166 0.239601768198624
Zhengmix8eq expr 300 glmpca 30 seurat 8 1.5 0.730435390296436 0.20147926280834
Zhengmix8eq expr 300 glmpca 30 seurat 10 2 0.707516877308547 0.165374467837767
Zhengmix8eq expr 300 pca_log 10 kmeans 2 NA 0.0798981708306591 0.453781914995624
Zhengmix8eq expr 300 pca_log 10 kmeans 3 NA 0.20188765463002 0.363887623484013
Zhengmix8eq expr 300 pca_log 10 kmeans 4 NA 0.349250429995402 0.371422515790273
Zhengmix8eq expr 300 pca_log 10 kmeans 5 NA 0.427895907919815 0.305304922012633
Zhengmix8eq expr 300 pca_log 10 kmeans 6 NA 0.426710516373269 0.310769281639819
Zhengmix8eq expr 300 pca_log 10 kmeans 7 NA 0.433804022190609 0.306726297094998
Zhengmix8eq expr 300 pca_log 10 kmeans 8 NA 0.495667689312458 0.298725736762901
Zhengmix8eq expr 300 pca_log 10 kmeans 9 NA 0.452141086346565 0.266819088491896
Zhengmix8eq expr 300 pca_log 10 kmeans 10 NA 0.481541417001375 0.245518040030707
Zhengmix8eq expr 300 pca_log 10 mclust 2 NA 0.238618020146452 0.270619091513444
Zhengmix8eq expr 300 pca_log 10 mclust 3 NA 0.309065894348156 0.317525235526103
Zhengmix8eq expr 300 pca_log 10 mclust 4 NA 0.350802884343674 0.335373252276581
Zhengmix8eq expr 300 pca_log 10 mclust 5 NA 0.421342813297474 0.287573496663869
Zhengmix8eq expr 300 pca_log 10 mclust 6 NA 0.60501892957171 0.235884073789749
Zhengmix8eq expr 300 pca_log 10 mclust 7 NA 0.586088478616512 0.235289583827249
Zhengmix8eq expr 300 pca_log 10 mclust 8 NA 0.631564914593053 0.219046197100042
Zhengmix8eq expr 300 pca_log 10 mclust 9 NA 0.654438435226789 0.218008470923876
Zhengmix8eq expr 300 pca_log 10 mclust 10 NA 0.638986668549213 0.240082148713283
Zhengmix8eq expr 300 pca_log 10 seurat 4 0.05 0.362094709587481 0.36536963669561
Zhengmix8eq expr 300 pca_log 10 seurat 4 0.1 0.362094709587481 0.36536963669561
Zhengmix8eq expr 300 pca_log 10 seurat 5 0.2 0.615016664501859 0.256270434701669
Zhengmix8eq expr 300 pca_log 10 seurat 7 0.5 0.65950886961767 0.266540631789892
Zhengmix8eq expr 300 pca_log 10 seurat 8 0.8 0.689362995185175 0.23403909275982
Zhengmix8eq expr 300 pca_log 10 seurat 10 1 0.634422567066217 0.195589321717523
Zhengmix8eq expr 300 pca_log 10 seurat 11 1.2 0.589509836283341 0.170373052866312
Zhengmix8eq expr 300 pca_log 10 seurat 13 1.5 0.563546253341144 0.17177009160217
Zhengmix8eq expr 300 pca_log 10 seurat 16 2 0.544188585915771 0.168000484303668
Zhengmix8eq expr 300 pca_log 30 kmeans 2 NA 0.0798981708306591 0.380223725214924
Zhengmix8eq expr 300 pca_log 30 kmeans 3 NA 0.201906570826104 0.244645122229515
Zhengmix8eq expr 300 pca_log 30 kmeans 4 NA 0.348983187357134 0.235888663855222
Zhengmix8eq expr 300 pca_log 30 kmeans 5 NA 0.427708660200486 0.177674902513411
Zhengmix8eq expr 300 pca_log 30 kmeans 6 NA 0.428452845411471 0.180489586607526
Zhengmix8eq expr 300 pca_log 30 kmeans 7 NA 0.407365705495511 0.161759618525926
Zhengmix8eq expr 300 pca_log 30 kmeans 8 NA 0.474906817691339 0.134249325266976
Zhengmix8eq expr 300 pca_log 30 kmeans 9 NA 0.453796381204197 0.146480533868687
Zhengmix8eq expr 300 pca_log 30 kmeans 10 NA 0.482488744145251 0.125296637634656
Zhengmix8eq expr 300 pca_log 30 seurat 4 0.05 0.362362825311188 0.232056248688835
Zhengmix8eq expr 300 pca_log 30 seurat 4 0.1 0.362362825311188 0.232056248688835
Zhengmix8eq expr 300 pca_log 30 seurat 4 0.2 0.362362825311188 0.232056248688835
Zhengmix8eq expr 300 pca_log 30 seurat 6 0.5 0.596246390318188 0.141192358171363
Zhengmix8eq expr 300 pca_log 30 seurat 7 0.8 0.647381224527196 0.145909953636658
Zhengmix8eq expr 300 pca_log 30 seurat 9 1 0.663250758875239 0.114544257192708
Zhengmix8eq expr 300 pca_log 30 seurat 9 1.2 0.662435789136834 0.114521585890323
Zhengmix8eq expr 300 pca_log 30 seurat 11 1.5 0.640197192008146 0.113786084945545
Zhengmix8eq expr 300 pca_log 30 seurat 12 2 0.608153864729292 0.083113870695293
Zhengmix8eq expr 300 pca_rd 10 kmeans 2 NA 0.175807226289491 0.352725959330921
Zhengmix8eq expr 300 pca_rd 10 kmeans 3 NA 0.217970155019909 0.422384958398278
Zhengmix8eq expr 300 pca_rd 10 kmeans 4 NA 0.477726928593647 0.322415120715567
Zhengmix8eq expr 300 pca_rd 10 kmeans 5 NA 0.601180030183041 0.352405483024939
Zhengmix8eq expr 300 pca_rd 10 kmeans 6 NA 0.646730191597311 0.355863532452374
Zhengmix8eq expr 300 pca_rd 10 kmeans 7 NA 0.636533182621583 0.366406941115157
Zhengmix8eq expr 300 pca_rd 10 kmeans 8 NA 0.666852148224164 0.352822870276159
Zhengmix8eq expr 300 pca_rd 10 kmeans 9 NA 0.697903240184979 0.336959609856408
Zhengmix8eq expr 300 pca_rd 10 kmeans 10 NA 0.640936222581052 0.300388050034893
Zhengmix8eq expr 300 pca_rd 10 mclust 2 NA 0.091110413075861 0.36051033430685
Zhengmix8eq expr 300 pca_rd 10 mclust 3 NA 0.319616542788608 0.328506340668872
Zhengmix8eq expr 300 pca_rd 10 mclust 4 NA 0.361698457248081 0.370168602174122
Zhengmix8eq expr 300 pca_rd 10 mclust 5 NA 0.351062982334525 0.365635525480015
Zhengmix8eq expr 300 pca_rd 10 mclust 6 NA 0.61708213856934 0.363474456906562
Zhengmix8eq expr 300 pca_rd 10 mclust 7 NA 0.689756757161854 0.339473165289033
Zhengmix8eq expr 300 pca_rd 10 mclust 8 NA 0.754497608348406 0.324150084180677
Zhengmix8eq expr 300 pca_rd 10 mclust 9 NA 0.750327837490311 0.274933288655048
Zhengmix8eq expr 300 pca_rd 10 mclust 10 NA 0.742711464160513 0.270716198278233
Zhengmix8eq expr 300 pca_rd 10 seurat 5 0.05 0.620106774199015 0.353597994019257
Zhengmix8eq expr 300 pca_rd 10 seurat 5 0.1 0.620106774199015 0.353597994019257
Zhengmix8eq expr 300 pca_rd 10 seurat 5 0.2 0.620588162124329 0.353539505222748
Zhengmix8eq expr 300 pca_rd 10 seurat 7 0.5 0.751236061536583 0.324923152401197
Zhengmix8eq expr 300 pca_rd 10 seurat 8 0.8 0.741706797750324 0.335756398590405
Zhengmix8eq expr 300 pca_rd 10 seurat 8 1 0.742290008173144 0.335663280415631
Zhengmix8eq expr 300 pca_rd 10 seurat 9 1.2 0.743204843784788 0.298014250567793
Zhengmix8eq expr 300 pca_rd 10 seurat 12 1.5 0.714278809344194 0.304707941271251
Zhengmix8eq expr 300 pca_rd 10 seurat 12 2 0.665600693093188 0.272157982218807
Zhengmix8eq expr 300 pca_rd 30 kmeans 2 NA 0.175738287076197 0.263589901585496
Zhengmix8eq expr 300 pca_rd 30 kmeans 3 NA 0.217983896003613 0.310344599692735
Zhengmix8eq expr 300 pca_rd 30 kmeans 4 NA 0.476645653743016 0.210365590395523
Zhengmix8eq expr 300 pca_rd 30 kmeans 5 NA 0.601661199066842 0.22072024633435
Zhengmix8eq expr 300 pca_rd 30 kmeans 6 NA 0.646501997682978 0.217975697491039
Zhengmix8eq expr 300 pca_rd 30 kmeans 7 NA 0.636728688286271 0.226328489411831
Zhengmix8eq expr 300 pca_rd 30 kmeans 8 NA 0.66830270486571 0.211886795546254
Zhengmix8eq expr 300 pca_rd 30 kmeans 9 NA 0.70321944011679 0.20019017685534
Zhengmix8eq expr 300 pca_rd 30 kmeans 10 NA 0.644573814833323 0.1708489978777
Zhengmix8eq expr 300 pca_rd 30 seurat 5 0.05 0.618272502880324 0.221447623648081
Zhengmix8eq expr 300 pca_rd 30 seurat 5 0.1 0.618272502880324 0.221447623648081
Zhengmix8eq expr 300 pca_rd 30 seurat 5 0.2 0.618272502880324 0.221447623648081
Zhengmix8eq expr 300 pca_rd 30 seurat 7 0.5 0.668080541832256 0.221664767783503
Zhengmix8eq expr 300 pca_rd 30 seurat 8 0.8 0.716355221473406 0.205766408069366
Zhengmix8eq expr 300 pca_rd 30 seurat 8 1 0.717812172019345 0.205553316307093
Zhengmix8eq expr 300 pca_rd 30 seurat 8 1.2 0.718192601345904 0.2054887299987
Zhengmix8eq expr 300 pca_rd 30 seurat 10 1.5 0.709034184300443 0.206831852004201
Zhengmix8eq expr 300 pca_rd 30 seurat 10 2 0.713193240801189 0.205925244013312
Zhengmix8eq expr 300 pca_rp 10 kmeans 2 NA 0.175406165803308 0.355231790111663
Zhengmix8eq expr 300 pca_rp 10 kmeans 3 NA 0.217782094817168 0.425861485257883
Zhengmix8eq expr 300 pca_rp 10 kmeans 4 NA 0.483787575063 0.323440017046908
Zhengmix8eq expr 300 pca_rp 10 kmeans 5 NA 0.607355988103284 0.347258018458121
Zhengmix8eq expr 300 pca_rp 10 kmeans 6 NA 0.597504774352247 0.359348501016861
Zhengmix8eq expr 300 pca_rp 10 kmeans 7 NA 0.633221890534421 0.368828469012902
Zhengmix8eq expr 300 pca_rp 10 kmeans 8 NA 0.633474712729041 0.372070396427499
Zhengmix8eq expr 300 pca_rp 10 kmeans 9 NA 0.648767534137115 0.351732592691249
Zhengmix8eq expr 300 pca_rp 10 kmeans 10 NA 0.690948071363969 0.334624177532673
Zhengmix8eq expr 300 pca_rp 10 mclust 2 NA 0.0925497602077632 0.372448102515533
Zhengmix8eq expr 300 pca_rp 10 mclust 3 NA 0.198970478575079 0.248092141741697
Zhengmix8eq expr 300 pca_rp 10 mclust 4 NA 0.21356421572212 0.424784649977901
Zhengmix8eq expr 300 pca_rp 10 mclust 5 NA 0.354082151086748 0.350758964079943
Zhengmix8eq expr 300 pca_rp 10 mclust 6 NA 0.616911749983574 0.361204326850938
Zhengmix8eq expr 300 pca_rp 10 mclust 7 NA 0.678831414848793 0.344169491214857
Zhengmix8eq expr 300 pca_rp 10 mclust 8 NA 0.683534716577473 0.314243019043581
Zhengmix8eq expr 300 pca_rp 10 mclust 9 NA 0.738577931058044 0.2740469275957
Zhengmix8eq expr 300 pca_rp 10 mclust 10 NA 0.739333734318489 0.297969628477618
Zhengmix8eq expr 300 pca_rp 10 seurat 5 0.05 0.6198904710194 0.346672170245943
Zhengmix8eq expr 300 pca_rp 10 seurat 5 0.1 0.6198904710194 0.346672170245943
Zhengmix8eq expr 300 pca_rp 10 seurat 5 0.2 0.6198904710194 0.346672170245943
Zhengmix8eq expr 300 pca_rp 10 seurat 7 0.5 0.750265697268009 0.314198146748295
Zhengmix8eq expr 300 pca_rp 10 seurat 8 0.8 0.741792290356157 0.326737633103737
Zhengmix8eq expr 300 pca_rp 10 seurat 8 1 0.742205347595127 0.326598685818985
Zhengmix8eq expr 300 pca_rp 10 seurat 10 1.2 0.737858035258368 0.295004736029003
Zhengmix8eq expr 300 pca_rp 10 seurat 12 1.5 0.6521911460082 0.259070790238217
Zhengmix8eq expr 300 pca_rp 10 seurat 13 2 0.650157856323068 0.260239107751514
Zhengmix8eq expr 300 pca_rp 30 kmeans 2 NA 0.175406165803308 0.267853416668862
Zhengmix8eq expr 300 pca_rp 30 kmeans 3 NA 0.217806698760091 0.312930982614522
Zhengmix8eq expr 300 pca_rp 30 kmeans 4 NA 0.485000008488672 0.202212714925457
Zhengmix8eq expr 300 pca_rp 30 kmeans 5 NA 0.605648864766502 0.205520899515091
Zhengmix8eq expr 300 pca_rp 30 kmeans 6 NA 0.598016893506685 0.215206507140534
Zhengmix8eq expr 300 pca_rp 30 kmeans 7 NA 0.632226577440451 0.219555340721366
Zhengmix8eq expr 300 pca_rp 30 kmeans 8 NA 0.632095005404732 0.222311509734158
Zhengmix8eq expr 300 pca_rp 30 kmeans 9 NA 0.654363186020454 0.200149401535035
Zhengmix8eq expr 300 pca_rp 30 kmeans 10 NA 0.689776025009601 0.189369553616719
Zhengmix8eq expr 300 pca_rp 30 seurat 5 0.05 0.6172360855331 0.205532980213934
Zhengmix8eq expr 300 pca_rp 30 seurat 5 0.1 0.6172360855331 0.205532980213934
Zhengmix8eq expr 300 pca_rp 30 seurat 5 0.2 0.6172360855331 0.205532980213934
Zhengmix8eq expr 300 pca_rp 30 seurat 7 0.5 0.664744464872498 0.213280747331791
Zhengmix8eq expr 300 pca_rp 30 seurat 8 0.8 0.71157676842009 0.189521969349699
Zhengmix8eq expr 300 pca_rp 30 seurat 9 1 0.714539547512539 0.191373691022817
Zhengmix8eq expr 300 pca_rp 30 seurat 9 1.2 0.71523895374372 0.191181334874289
Zhengmix8eq expr 300 pca_rp 30 seurat 9 1.5 0.719232352309745 0.190566359064729
Zhengmix8eq expr 300 pca_rp 30 seurat 11 2 0.712453533318631 0.164378707591733
Zhengmix8eq expr 300 zinbwave 10 kmeans 2 NA 0.0840214204489757 0.238243083641528
Zhengmix8eq expr 300 zinbwave 10 kmeans 3 NA 0.190382837093482 0.268413385825142
Zhengmix8eq expr 300 zinbwave 10 kmeans 4 NA 0.358016850028465 0.286686539350214
Zhengmix8eq expr 300 zinbwave 10 kmeans 5 NA 0.500522043148799 0.249630923704667
Zhengmix8eq expr 300 zinbwave 10 kmeans 6 NA 0.570311932510602 0.244028868038448
Zhengmix8eq expr 300 zinbwave 10 kmeans 7 NA 0.576703367389672 0.243686861994203
Zhengmix8eq expr 300 zinbwave 10 kmeans 8 NA 0.639907262275396 0.246761669274294
Zhengmix8eq expr 300 zinbwave 10 kmeans 9 NA 0.650514479506495 0.245744811973978
Zhengmix8eq expr 300 zinbwave 10 kmeans 10 NA 0.648335617975123 0.23877876751654
Zhengmix8eq expr 300 zinbwave 10 mclust 2 NA 0.17345587952909 0.215006450323703
Zhengmix8eq expr 300 zinbwave 10 mclust 3 NA 0.218051138818345 0.221507693220334
Zhengmix8eq expr 300 zinbwave 10 mclust 4 NA 0.36245176241777 0.286637062249523
Zhengmix8eq expr 300 zinbwave 10 mclust 5 NA 0.634088267501088 0.234155222676716
Zhengmix8eq expr 300 zinbwave 10 mclust 6 NA 0.62732243034726 0.231726973931634
Zhengmix8eq expr 300 zinbwave 10 mclust 7 NA 0.664109967337859 0.203914774628097
Zhengmix8eq expr 300 zinbwave 10 mclust 8 NA 0.735919996415824 0.221778126094415
Zhengmix8eq expr 300 zinbwave 10 mclust 9 NA 0.736048064659208 0.216836230740138
Zhengmix8eq expr 300 zinbwave 10 mclust 10 NA 0.729836877427882 0.209079042127723
Zhengmix8eq expr 300 zinbwave 10 seurat 4 0.05 0.3624680904195 0.287799413693875
Zhengmix8eq expr 300 zinbwave 10 seurat 4 0.1 0.3624680904195 0.287799413693875
Zhengmix8eq expr 300 zinbwave 10 seurat 5 0.2 0.614416821663266 0.22975466150412
Zhengmix8eq expr 300 zinbwave 10 seurat 7 0.5 0.745235927189359 0.218871628259588
Zhengmix8eq expr 300 zinbwave 10 seurat 8 0.8 0.73561311772399 0.220264861162655
Zhengmix8eq expr 300 zinbwave 10 seurat 8 1 0.73558262945464 0.220330067400306
Zhengmix8eq expr 300 zinbwave 10 seurat 10 1.2 0.739715335114927 0.230820594319594
Zhengmix8eq expr 300 zinbwave 10 seurat 10 1.5 0.731441989961884 0.234304360656125
Zhengmix8eq expr 300 zinbwave 10 seurat 12 2 0.712897311082329 0.198861389190114
Zhengmix8eq expr 300 zinbwave 30 kmeans 2 NA 0.0833743521337405 0.150443367794824
Zhengmix8eq expr 300 zinbwave 30 kmeans 3 NA 0.193177870121628 0.0774124358634873
Zhengmix8eq expr 300 zinbwave 30 kmeans 4 NA 0.357171160867609 0.0334260142827183
Zhengmix8eq expr 300 zinbwave 30 kmeans 5 NA 0.432842615664266 0.0362075139348198
Zhengmix8eq expr 300 zinbwave 30 kmeans 6 NA 0.493187492932585 0.0343185909272621
Zhengmix8eq expr 300 zinbwave 30 kmeans 7 NA 0.44507620383978 0.03836853365044
Zhengmix8eq expr 300 zinbwave 30 kmeans 8 NA 0.451842865526974 0.0376995174204303
Zhengmix8eq expr 300 zinbwave 30 kmeans 9 NA 0.455574312552129 0.0368240236164488
Zhengmix8eq expr 300 zinbwave 30 kmeans 10 NA 0.432076127696221 0.0342561555335153
Zhengmix8eq expr 300 zinbwave 30 seurat 4 0.05 0.352512875818982 0.0310325372785971
Zhengmix8eq expr 300 zinbwave 30 seurat 4 0.1 0.35248430104949 0.0312856010614684
Zhengmix8eq expr 300 zinbwave 30 seurat 4 0.2 0.353052399715974 0.0312859193390263
Zhengmix8eq expr 300 zinbwave 30 seurat 4 0.5 0.353897092886849 0.0313160536615777
Zhengmix8eq expr 300 zinbwave 30 seurat 4 0.8 0.356371439130556 0.0329943967097113
Zhengmix8eq expr 300 zinbwave 30 seurat 5 1 0.511527043183968 0.0313828908753749
Zhengmix8eq expr 300 zinbwave 30 seurat 5 1.2 0.511682090345655 0.0314328958627797
Zhengmix8eq expr 300 zinbwave 30 seurat 7 1.5 0.540844744350152 0.0278957417140606
Zhengmix8eq expr 300 zinbwave 30 seurat 7 2 0.577707977723557 0.0133038333507929
Zhengmix8eq expr 1500 glmpca 10 kmeans 2 NA 0.091110413075861 0.476788896748186
Zhengmix8eq expr 1500 glmpca 10 kmeans 3 NA 0.21765475958348 0.454224670139654
Zhengmix8eq expr 1500 glmpca 10 kmeans 4 NA 0.362451802930809 0.543437336986394
Zhengmix8eq expr 1500 glmpca 10 kmeans 5 NA 0.535957897508516 0.448691521814922
Zhengmix8eq expr 1500 glmpca 10 kmeans 6 NA 0.610590851270302 0.417331392196456
Zhengmix8eq expr 1500 glmpca 10 kmeans 7 NA 0.719875138432506 0.399834736582105
Zhengmix8eq expr 1500 glmpca 10 kmeans 8 NA 0.706493995475254 0.3810833152634
Zhengmix8eq expr 1500 glmpca 10 kmeans 9 NA 0.73465319625387 0.37866562662619
Zhengmix8eq expr 1500 glmpca 10 kmeans 10 NA 0.718872978549278 0.3676435341147
Zhengmix8eq expr 1500 glmpca 10 mclust 2 NA 0.091110413075861 0.476788896748186
Zhengmix8eq expr 1500 glmpca 10 mclust 3 NA 0.197864046062918 0.460168806387383
Zhengmix8eq expr 1500 glmpca 10 mclust 4 NA 0.3627902937015 0.542942942233056
Zhengmix8eq expr 1500 glmpca 10 mclust 5 NA 0.484480410037588 0.346791542280528
Zhengmix8eq expr 1500 glmpca 10 mclust 6 NA 0.628617765129971 0.371798212563573
Zhengmix8eq expr 1500 glmpca 10 mclust 7 NA 0.678715605902915 0.346007680719532
Zhengmix8eq expr 1500 glmpca 10 mclust 8 NA 0.755256957450067 0.39139054646891
Zhengmix8eq expr 1500 glmpca 10 mclust 9 NA 0.757410739394455 0.369086757422088
